,drug_name,date,age,gender,time_on_drug,reviewer_type,condition,rating_overall,rating_effectiveness,rating_ease_of_use,rating_satisfaction,text
221,Loratadine Oral,4/3/2018,,,,,Other,5.0,5,5,5,
222,Loratadine Oral,10/26/2016,25-34,Female,less than 1 month,Patient,Other,2.0,1,4,1,I was told to take this medicine instead of Benadryl because I also take other medications. This medication caused EXTREME itchiness and welts as well as a burning sensation all over my body. I took it for 2 days and couldn't handle it anymore. I did not take it last night and today I am fine. I will never take this medicine again!
223,Loratadine Oral,4/30/2016,65-74,Male,1 to 6 months,Patient,Other,4.7,4,5,5,Works very well to relieve overnight congestion in my sinuss.
224,Loratadine Oral,10/16/2015,13-18,Female,less than 1 month,Patient,Sneezing,3.3,3,5,2,Worked the first few times but quickly lost its durability and strength.
225,Loratadine Oral,8/24/2015,65-74,Female,1 to 6 months,Patient,Inflammation of the Nose due to an Allergy,1.7,1,3,1,"After several months of using the 24 hour dose every morning, I noticed serious pain around my eyes by mid-day. After forgetting the dose one day, and restarting it the next day with subsequent pain, I decided to stop completely.  Now the pain seems to be gone. I believe the drug might be drying out my sinuses too much and thus giving me pain."
226,Loratadine Oral,8/9/2015,65-74,Female,1 to 6 months,Patient,Inflammation of the Nose due to an Allergy,2.7,2,5,1,"I should have checked possible interactions before taking this.  Got a ""severe"" interaction with one RX med I take and has not been at all helpful in doing anything to help with the allergy-related nasal problems.  I did not experience any side effects with this but I should have checked for interaction problems!"
227,Loratadine Oral,8/9/2015,25-34,Female,less than 1 month,Patient,Itching,1.7,2,2,1,"I took loratadine in the form of ""Claritin 24 Hour Allergy""- after taking it for 2 weeks, my hair started to fall out. The FDA didn't require the makers of Claritin to label this side effect on the packaging.  I have lost 50% of my hair! Do your homework please.  "
228,Loratadine Oral,8/4/2015,65-74,Female,6 months to less than 1 year,,Itching,5.0,5,5,5,"It helps me with the itching, and nerves."
229,Loratadine Oral,5/13/2015,25-34,Female,1 to 6 months,Patient,Sneezing,3.0,2,5,2,"The bottle instructs to only take 1, 10 mg pill within a 24 hour period. Without taking 2, I spend all day rubbing my nose trying not to sneeze; I look like I've been crying all day from red, itchy, watery eyes and my ears, nose and throat are always sore. I feel like the only way this medication is effective is if I take 20 mg instead but is that even safe?"
230,Loratadine Oral,9/25/2023,,,less than 1 month,Patient,Itching,2.7,2,4,2,"My allergies have been particularly bad this year - itchy throat, itchy eyes, itchy nose, allergic conjunctivitis, hives. I tried 10 mg loratadine in the morning expecting it to work all day, but it doesn't. It works in about an hour and last until about 3:00, so I spend the afternoon and evening itchy again since I can't take another pill.  I'm really frustrated that this doesn't work better."
231,Loratadine Oral,9/16/2023,55-64,Female,less than 1 month,Patient,Allergic Conjunctivitis,5.0,5,5,5,"This allergy season has been unusually irritating for my eyes.  Normally Sudafed or Benadryl-type OTC remedies are fine to manage stuffy head, sneezing, etc., for me.  But my eyes were so irritated I couldn't believe it was allergies.  Loratadine was immediately effective.  The first day I could tell the difference.  "
232,Loratadine Oral,12/23/2022,45-54,Female,less than 1 month,Patient,Itching,2.3,3,3,1,"I have sought out others who had a strange experience while taking this medication.  In my case, I became very irritable and emotional.  I am not an angry or labile person but I would snap at people for no reason at all and was easily angered.  That only happened in the hours after I took the drug.  When it wore off, which seemed to take many hours, I was back to normal.  It turns out I am not the only one who has had this type of reaction.  When I told my allergist about it, she said I should stop taking it.  I took her advice and have never had this type of reaction with any other antihistamine.  Read More Read Less  "
233,Loratadine Oral,8/30/2022,35-44,Female,less than 1 month,Patient,Stuffy Nose,3.3,3,4,3,"Immediately I took it, I became restless and have the strong urge to throw up. It's difficult to control myself
"
234,Loratadine Oral,10/5/2021,45-54,Male,1 to 6 months,Patient,Stuffy Nose,5.0,5,5,5,
235,Loratadine Oral,12/5/2020,65-74,,1 to less than 2 years,Patient,Stuffy Nose,3.7,5,5,1,"I had constant runny nose during day at work and it was very annoying. I have BPH (enlarged prostate) for several years and knew I could not take an antihistamine with the warning on it: ""Do not take if you have an enlarged prostate"" (because within few days it can stop a man's urine flow!) I saw Claritin, a leading worldwide OTC drug and figured it must be special because it did not have this warning. I took it for over a year in 2016 and it worked great allowing me to do my job working 8-10 hours a day in medical  eqipment  business. Then in 02/2017 I immediately stopped taking it because urine flow stopped the first night of a week cruise. I had to have an internal catheter inserted connected to an external leg bag by cruise medical staff. After I got home it took my urologist 9 months to get my prostate back to normal and catheter removed. (it was removed several times during this time period but had to be reinserted within few hours since still not normal). I have been fine ever since after that 9th month when removed. Note: I was on prostate med (Tamsulosin) for years before I took Claritin and never had problem. When I started Claritin I continued to take it (tamsulosin) with no problem so the only thing we can assume is that the Claritin over the course of a year caused this since nothing else was introduced into my body. Anyway, after several months of going back Read More Read Less  "
236,Loratadine Oral,4/10/2020,55-64,,2 to less than 5 years,Patient,Allergic Conjunctivitis,5.0,5,5,5,I take one every morning and it works great for me I have forgot to take it in the morning And I would have a bad day I have tried a lot of different allergy medicines but this one seems to be the best for me thanks
237,Loratadine Oral,4/28/2019,65-74,Female,less than 1 month,Patient,Other,5.0,5,5,5,Tried it for my tinititus as I wondered whether the humming in my ears may be caused by fluid build up in ear due to pollen- my tinititus disappeared within 1 hour- amazing!!!!!
238,Loratadine Oral,2/23/2019,65-74,Female,less than 1 month,Patient,Allergic Conjunctivitis,2.0,1,4,1,"Doesn't work and it is pointless since it does not address other allergy symptoms.  Another medication where the risks out weigh..... Not sure why they even make these medications, it has to be money.  "
239,Loratadine Oral,12/8/2018,7-12,Male,5 to less than 10 years,Caregiver,Allergic Conjunctivitis,2.7,3,4,1,"Made my son extremely sick for several years. We had no idea it was caused by the loratadine until a couple months ago. My son had continual tummy aches, anxiety, vomiting, motion sickness/vertigo. Works somewhat for his allergies, but not worth the many years he suffered and the heartache it caused me watching him suffer."
240,Loratadine Oral,6/26/2018,19-24,Female,2 to less than 5 years,Patient,Sneezing,2.3,1,5,1,
241,Loratadine Oral,4/3/2018,,,,,Other,5.0,5,5,5,
242,Loratadine Oral,10/26/2016,25-34,Female,less than 1 month,Patient,Other,2.0,1,4,1,I was told to take this medicine instead of Benadryl because I also take other medications. This medication caused EXTREME itchiness and welts as well as a burning sensation all over my body. I took it for 2 days and couldn't handle it anymore. I did not take it last night and today I am fine. I will never take this medicine again!
243,Loratadine Oral,4/30/2016,65-74,Male,1 to 6 months,Patient,Other,4.7,4,5,5,Works very well to relieve overnight congestion in my sinuss.
244,Loratadine Oral,10/16/2015,13-18,Female,less than 1 month,Patient,Sneezing,3.3,3,5,2,Worked the first few times but quickly lost its durability and strength.
245,Loratadine Oral,8/24/2015,65-74,Female,1 to 6 months,Patient,Inflammation of the Nose due to an Allergy,1.7,1,3,1,"After several months of using the 24 hour dose every morning, I noticed serious pain around my eyes by mid-day. After forgetting the dose one day, and restarting it the next day with subsequent pain, I decided to stop completely.  Now the pain seems to be gone. I believe the drug might be drying out my sinuses too much and thus giving me pain."
246,Loratadine Oral,8/9/2015,65-74,Female,1 to 6 months,Patient,Inflammation of the Nose due to an Allergy,2.7,2,5,1,"I should have checked possible interactions before taking this.  Got a ""severe"" interaction with one RX med I take and has not been at all helpful in doing anything to help with the allergy-related nasal problems.  I did not experience any side effects with this but I should have checked for interaction problems!"
247,Loratadine Oral,8/9/2015,25-34,Female,less than 1 month,Patient,Itching,1.7,2,2,1,"I took loratadine in the form of ""Claritin 24 Hour Allergy""- after taking it for 2 weeks, my hair started to fall out. The FDA didn't require the makers of Claritin to label this side effect on the packaging.  I have lost 50% of my hair! Do your homework please.  "
248,Loratadine Oral,8/4/2015,65-74,Female,6 months to less than 1 year,,Itching,5.0,5,5,5,"It helps me with the itching, and nerves."
249,Loratadine Oral,5/13/2015,25-34,Female,1 to 6 months,Patient,Sneezing,3.0,2,5,2,"The bottle instructs to only take 1, 10 mg pill within a 24 hour period. Without taking 2, I spend all day rubbing my nose trying not to sneeze; I look like I've been crying all day from red, itchy, watery eyes and my ears, nose and throat are always sore. I feel like the only way this medication is effective is if I take 20 mg instead but is that even safe?"
250,Loratadine Oral,9/25/2023,,,less than 1 month,Patient,Itching,2.7,2,4,2,"My allergies have been particularly bad this year - itchy throat, itchy eyes, itchy nose, allergic conjunctivitis, hives. I tried 10 mg loratadine in the morning expecting it to work all day, but it doesn't. It works in about an hour and last until about 3:00, so I spend the afternoon and evening itchy again since I can't take another pill.  I'm really frustrated that this doesn't work better."
251,Loratadine Oral,9/16/2023,55-64,Female,less than 1 month,Patient,Allergic Conjunctivitis,5.0,5,5,5,"This allergy season has been unusually irritating for my eyes.  Normally Sudafed or Benadryl-type OTC remedies are fine to manage stuffy head, sneezing, etc., for me.  But my eyes were so irritated I couldn't believe it was allergies.  Loratadine was immediately effective.  The first day I could tell the difference.  "
252,Loratadine Oral,12/23/2022,45-54,Female,less than 1 month,Patient,Itching,2.3,3,3,1,"I have sought out others who had a strange experience while taking this medication.  In my case, I became very irritable and emotional.  I am not an angry or labile person but I would snap at people for no reason at all and was easily angered.  That only happened in the hours after I took the drug.  When it wore off, which seemed to take many hours, I was back to normal.  It turns out I am not the only one who has had this type of reaction.  When I told my allergist about it, she said I should stop taking it.  I took her advice and have never had this type of reaction with any other antihistamine.  Read More Read Less  "
253,Loratadine Oral,8/30/2022,35-44,Female,less than 1 month,Patient,Stuffy Nose,3.3,3,4,3,"Immediately I took it, I became restless and have the strong urge to throw up. It's difficult to control myself
"
254,Loratadine Oral,10/5/2021,45-54,Male,1 to 6 months,Patient,Stuffy Nose,5.0,5,5,5,
255,Loratadine Oral,12/5/2020,65-74,,1 to less than 2 years,Patient,Stuffy Nose,3.7,5,5,1,"I had constant runny nose during day at work and it was very annoying. I have BPH (enlarged prostate) for several years and knew I could not take an antihistamine with the warning on it: ""Do not take if you have an enlarged prostate"" (because within few days it can stop a man's urine flow!) I saw Claritin, a leading worldwide OTC drug and figured it must be special because it did not have this warning. I took it for over a year in 2016 and it worked great allowing me to do my job working 8-10 hours a day in medical  eqipment  business. Then in 02/2017 I immediately stopped taking it because urine flow stopped the first night of a week cruise. I had to have an internal catheter inserted connected to an external leg bag by cruise medical staff. After I got home it took my urologist 9 months to get my prostate back to normal and catheter removed. (it was removed several times during this time period but had to be reinserted within few hours since still not normal). I have been fine ever since after that 9th month when removed. Note: I was on prostate med (Tamsulosin) for years before I took Claritin and never had problem. When I started Claritin I continued to take it (tamsulosin) with no problem so the only thing we can assume is that the Claritin over the course of a year caused this since nothing else was introduced into my body. Anyway, after several months of going back Read More Read Less  "
256,Loratadine Oral,4/10/2020,55-64,,2 to less than 5 years,Patient,Allergic Conjunctivitis,5.0,5,5,5,I take one every morning and it works great for me I have forgot to take it in the morning And I would have a bad day I have tried a lot of different allergy medicines but this one seems to be the best for me thanks
257,Loratadine Oral,4/28/2019,65-74,Female,less than 1 month,Patient,Other,5.0,5,5,5,Tried it for my tinititus as I wondered whether the humming in my ears may be caused by fluid build up in ear due to pollen- my tinititus disappeared within 1 hour- amazing!!!!!
258,Loratadine Oral,2/23/2019,65-74,Female,less than 1 month,Patient,Allergic Conjunctivitis,2.0,1,4,1,"Doesn't work and it is pointless since it does not address other allergy symptoms.  Another medication where the risks out weigh..... Not sure why they even make these medications, it has to be money.  "
259,Loratadine Oral,12/8/2018,7-12,Male,5 to less than 10 years,Caregiver,Allergic Conjunctivitis,2.7,3,4,1,"Made my son extremely sick for several years. We had no idea it was caused by the loratadine until a couple months ago. My son had continual tummy aches, anxiety, vomiting, motion sickness/vertigo. Works somewhat for his allergies, but not worth the many years he suffered and the heartache it caused me watching him suffer."
260,Loratadine Oral,6/26/2018,19-24,Female,2 to less than 5 years,Patient,Sneezing,2.3,1,5,1,
261,Loratadine Oral,4/3/2018,,,,,Other,5.0,5,5,5,
262,Loratadine Oral,10/26/2016,25-34,Female,less than 1 month,Patient,Other,2.0,1,4,1,I was told to take this medicine instead of Benadryl because I also take other medications. This medication caused EXTREME itchiness and welts as well as a burning sensation all over my body. I took it for 2 days and couldn't handle it anymore. I did not take it last night and today I am fine. I will never take this medicine again!
263,Loratadine Oral,4/30/2016,65-74,Male,1 to 6 months,Patient,Other,4.7,4,5,5,Works very well to relieve overnight congestion in my sinuss.
264,Loratadine Oral,10/16/2015,13-18,Female,less than 1 month,Patient,Sneezing,3.3,3,5,2,Worked the first few times but quickly lost its durability and strength.
265,Loratadine Oral,8/24/2015,65-74,Female,1 to 6 months,Patient,Inflammation of the Nose due to an Allergy,1.7,1,3,1,"After several months of using the 24 hour dose every morning, I noticed serious pain around my eyes by mid-day. After forgetting the dose one day, and restarting it the next day with subsequent pain, I decided to stop completely.  Now the pain seems to be gone. I believe the drug might be drying out my sinuses too much and thus giving me pain."
266,Loratadine Oral,8/9/2015,65-74,Female,1 to 6 months,Patient,Inflammation of the Nose due to an Allergy,2.7,2,5,1,"I should have checked possible interactions before taking this.  Got a ""severe"" interaction with one RX med I take and has not been at all helpful in doing anything to help with the allergy-related nasal problems.  I did not experience any side effects with this but I should have checked for interaction problems!"
267,Loratadine Oral,8/9/2015,25-34,Female,less than 1 month,Patient,Itching,1.7,2,2,1,"I took loratadine in the form of ""Claritin 24 Hour Allergy""- after taking it for 2 weeks, my hair started to fall out. The FDA didn't require the makers of Claritin to label this side effect on the packaging.  I have lost 50% of my hair! Do your homework please.  "
268,Loratadine Oral,8/4/2015,65-74,Female,6 months to less than 1 year,,Itching,5.0,5,5,5,"It helps me with the itching, and nerves."
269,Loratadine Oral,5/13/2015,25-34,Female,1 to 6 months,Patient,Sneezing,3.0,2,5,2,"The bottle instructs to only take 1, 10 mg pill within a 24 hour period. Without taking 2, I spend all day rubbing my nose trying not to sneeze; I look like I've been crying all day from red, itchy, watery eyes and my ears, nose and throat are always sore. I feel like the only way this medication is effective is if I take 20 mg instead but is that even safe?"
270,Loratadine Oral,9/25/2023,,,less than 1 month,Patient,Itching,2.7,2,4,2,"My allergies have been particularly bad this year - itchy throat, itchy eyes, itchy nose, allergic conjunctivitis, hives. I tried 10 mg loratadine in the morning expecting it to work all day, but it doesn't. It works in about an hour and last until about 3:00, so I spend the afternoon and evening itchy again since I can't take another pill.  I'm really frustrated that this doesn't work better."
271,Loratadine Oral,9/16/2023,55-64,Female,less than 1 month,Patient,Allergic Conjunctivitis,5.0,5,5,5,"This allergy season has been unusually irritating for my eyes.  Normally Sudafed or Benadryl-type OTC remedies are fine to manage stuffy head, sneezing, etc., for me.  But my eyes were so irritated I couldn't believe it was allergies.  Loratadine was immediately effective.  The first day I could tell the difference.  "
272,Loratadine Oral,12/23/2022,45-54,Female,less than 1 month,Patient,Itching,2.3,3,3,1,"I have sought out others who had a strange experience while taking this medication.  In my case, I became very irritable and emotional.  I am not an angry or labile person but I would snap at people for no reason at all and was easily angered.  That only happened in the hours after I took the drug.  When it wore off, which seemed to take many hours, I was back to normal.  It turns out I am not the only one who has had this type of reaction.  When I told my allergist about it, she said I should stop taking it.  I took her advice and have never had this type of reaction with any other antihistamine.  Read More Read Less  "
273,Loratadine Oral,8/30/2022,35-44,Female,less than 1 month,Patient,Stuffy Nose,3.3,3,4,3,"Immediately I took it, I became restless and have the strong urge to throw up. It's difficult to control myself
"
274,Loratadine Oral,10/5/2021,45-54,Male,1 to 6 months,Patient,Stuffy Nose,5.0,5,5,5,
275,Loratadine Oral,12/5/2020,65-74,,1 to less than 2 years,Patient,Stuffy Nose,3.7,5,5,1,"I had constant runny nose during day at work and it was very annoying. I have BPH (enlarged prostate) for several years and knew I could not take an antihistamine with the warning on it: ""Do not take if you have an enlarged prostate"" (because within few days it can stop a man's urine flow!) I saw Claritin, a leading worldwide OTC drug and figured it must be special because it did not have this warning. I took it for over a year in 2016 and it worked great allowing me to do my job working 8-10 hours a day in medical  eqipment  business. Then in 02/2017 I immediately stopped taking it because urine flow stopped the first night of a week cruise. I had to have an internal catheter inserted connected to an external leg bag by cruise medical staff. After I got home it took my urologist 9 months to get my prostate back to normal and catheter removed. (it was removed several times during this time period but had to be reinserted within few hours since still not normal). I have been fine ever since after that 9th month when removed. Note: I was on prostate med (Tamsulosin) for years before I took Claritin and never had problem. When I started Claritin I continued to take it (tamsulosin) with no problem so the only thing we can assume is that the Claritin over the course of a year caused this since nothing else was introduced into my body. Anyway, after several months of going back Read More Read Less  "
276,Loratadine Oral,4/10/2020,55-64,,2 to less than 5 years,Patient,Allergic Conjunctivitis,5.0,5,5,5,I take one every morning and it works great for me I have forgot to take it in the morning And I would have a bad day I have tried a lot of different allergy medicines but this one seems to be the best for me thanks
277,Loratadine Oral,4/28/2019,65-74,Female,less than 1 month,Patient,Other,5.0,5,5,5,Tried it for my tinititus as I wondered whether the humming in my ears may be caused by fluid build up in ear due to pollen- my tinititus disappeared within 1 hour- amazing!!!!!
278,Loratadine Oral,2/23/2019,65-74,Female,less than 1 month,Patient,Allergic Conjunctivitis,2.0,1,4,1,"Doesn't work and it is pointless since it does not address other allergy symptoms.  Another medication where the risks out weigh..... Not sure why they even make these medications, it has to be money.  "
279,Loratadine Oral,12/8/2018,7-12,Male,5 to less than 10 years,Caregiver,Allergic Conjunctivitis,2.7,3,4,1,"Made my son extremely sick for several years. We had no idea it was caused by the loratadine until a couple months ago. My son had continual tummy aches, anxiety, vomiting, motion sickness/vertigo. Works somewhat for his allergies, but not worth the many years he suffered and the heartache it caused me watching him suffer."
280,Loratadine Oral,6/26/2018,19-24,Female,2 to less than 5 years,Patient,Sneezing,2.3,1,5,1,
281,Loratadine Oral,4/3/2018,,,,,Other,5.0,5,5,5,
282,Loratadine Oral,10/26/2016,25-34,Female,less than 1 month,Patient,Other,2.0,1,4,1,I was told to take this medicine instead of Benadryl because I also take other medications. This medication caused EXTREME itchiness and welts as well as a burning sensation all over my body. I took it for 2 days and couldn't handle it anymore. I did not take it last night and today I am fine. I will never take this medicine again!
283,Loratadine Oral,4/30/2016,65-74,Male,1 to 6 months,Patient,Other,4.7,4,5,5,Works very well to relieve overnight congestion in my sinuss.
284,Loratadine Oral,10/16/2015,13-18,Female,less than 1 month,Patient,Sneezing,3.3,3,5,2,Worked the first few times but quickly lost its durability and strength.
285,Loratadine Oral,8/24/2015,65-74,Female,1 to 6 months,Patient,Inflammation of the Nose due to an Allergy,1.7,1,3,1,"After several months of using the 24 hour dose every morning, I noticed serious pain around my eyes by mid-day. After forgetting the dose one day, and restarting it the next day with subsequent pain, I decided to stop completely.  Now the pain seems to be gone. I believe the drug might be drying out my sinuses too much and thus giving me pain."
286,Loratadine Oral,8/9/2015,65-74,Female,1 to 6 months,Patient,Inflammation of the Nose due to an Allergy,2.7,2,5,1,"I should have checked possible interactions before taking this.  Got a ""severe"" interaction with one RX med I take and has not been at all helpful in doing anything to help with the allergy-related nasal problems.  I did not experience any side effects with this but I should have checked for interaction problems!"
287,Loratadine Oral,8/9/2015,25-34,Female,less than 1 month,Patient,Itching,1.7,2,2,1,"I took loratadine in the form of ""Claritin 24 Hour Allergy""- after taking it for 2 weeks, my hair started to fall out. The FDA didn't require the makers of Claritin to label this side effect on the packaging.  I have lost 50% of my hair! Do your homework please.  "
288,Loratadine Oral,8/4/2015,65-74,Female,6 months to less than 1 year,,Itching,5.0,5,5,5,"It helps me with the itching, and nerves."
289,Loratadine Oral,5/13/2015,25-34,Female,1 to 6 months,Patient,Sneezing,3.0,2,5,2,"The bottle instructs to only take 1, 10 mg pill within a 24 hour period. Without taking 2, I spend all day rubbing my nose trying not to sneeze; I look like I've been crying all day from red, itchy, watery eyes and my ears, nose and throat are always sore. I feel like the only way this medication is effective is if I take 20 mg instead but is that even safe?"
290,Loratadine Oral,9/25/2023,,,less than 1 month,Patient,Itching,2.7,2,4,2,"My allergies have been particularly bad this year - itchy throat, itchy eyes, itchy nose, allergic conjunctivitis, hives. I tried 10 mg loratadine in the morning expecting it to work all day, but it doesn't. It works in about an hour and last until about 3:00, so I spend the afternoon and evening itchy again since I can't take another pill.  I'm really frustrated that this doesn't work better."
291,Loratadine Oral,9/16/2023,55-64,Female,less than 1 month,Patient,Allergic Conjunctivitis,5.0,5,5,5,"This allergy season has been unusually irritating for my eyes.  Normally Sudafed or Benadryl-type OTC remedies are fine to manage stuffy head, sneezing, etc., for me.  But my eyes were so irritated I couldn't believe it was allergies.  Loratadine was immediately effective.  The first day I could tell the difference.  "
292,Loratadine Oral,12/23/2022,45-54,Female,less than 1 month,Patient,Itching,2.3,3,3,1,"I have sought out others who had a strange experience while taking this medication.  In my case, I became very irritable and emotional.  I am not an angry or labile person but I would snap at people for no reason at all and was easily angered.  That only happened in the hours after I took the drug.  When it wore off, which seemed to take many hours, I was back to normal.  It turns out I am not the only one who has had this type of reaction.  When I told my allergist about it, she said I should stop taking it.  I took her advice and have never had this type of reaction with any other antihistamine.  Read More Read Less  "
293,Loratadine Oral,8/30/2022,35-44,Female,less than 1 month,Patient,Stuffy Nose,3.3,3,4,3,"Immediately I took it, I became restless and have the strong urge to throw up. It's difficult to control myself
"
294,Loratadine Oral,10/5/2021,45-54,Male,1 to 6 months,Patient,Stuffy Nose,5.0,5,5,5,
295,Loratadine Oral,12/5/2020,65-74,,1 to less than 2 years,Patient,Stuffy Nose,3.7,5,5,1,"I had constant runny nose during day at work and it was very annoying. I have BPH (enlarged prostate) for several years and knew I could not take an antihistamine with the warning on it: ""Do not take if you have an enlarged prostate"" (because within few days it can stop a man's urine flow!) I saw Claritin, a leading worldwide OTC drug and figured it must be special because it did not have this warning. I took it for over a year in 2016 and it worked great allowing me to do my job working 8-10 hours a day in medical  eqipment  business. Then in 02/2017 I immediately stopped taking it because urine flow stopped the first night of a week cruise. I had to have an internal catheter inserted connected to an external leg bag by cruise medical staff. After I got home it took my urologist 9 months to get my prostate back to normal and catheter removed. (it was removed several times during this time period but had to be reinserted within few hours since still not normal). I have been fine ever since after that 9th month when removed. Note: I was on prostate med (Tamsulosin) for years before I took Claritin and never had problem. When I started Claritin I continued to take it (tamsulosin) with no problem so the only thing we can assume is that the Claritin over the course of a year caused this since nothing else was introduced into my body. Anyway, after several months of going back Read More Read Less  "
296,Loratadine Oral,4/10/2020,55-64,,2 to less than 5 years,Patient,Allergic Conjunctivitis,5.0,5,5,5,I take one every morning and it works great for me I have forgot to take it in the morning And I would have a bad day I have tried a lot of different allergy medicines but this one seems to be the best for me thanks
297,Loratadine Oral,4/28/2019,65-74,Female,less than 1 month,Patient,Other,5.0,5,5,5,Tried it for my tinititus as I wondered whether the humming in my ears may be caused by fluid build up in ear due to pollen- my tinititus disappeared within 1 hour- amazing!!!!!
298,Loratadine Oral,2/23/2019,65-74,Female,less than 1 month,Patient,Allergic Conjunctivitis,2.0,1,4,1,"Doesn't work and it is pointless since it does not address other allergy symptoms.  Another medication where the risks out weigh..... Not sure why they even make these medications, it has to be money.  "
299,Loratadine Oral,12/8/2018,7-12,Male,5 to less than 10 years,Caregiver,Allergic Conjunctivitis,2.7,3,4,1,"Made my son extremely sick for several years. We had no idea it was caused by the loratadine until a couple months ago. My son had continual tummy aches, anxiety, vomiting, motion sickness/vertigo. Works somewhat for his allergies, but not worth the many years he suffered and the heartache it caused me watching him suffer."
300,Loratadine Oral,6/26/2018,19-24,Female,2 to less than 5 years,Patient,Sneezing,2.3,1,5,1,
301,Loratadine Oral,4/3/2018,,,,,Other,5.0,5,5,5,
302,Loratadine Oral,10/26/2016,25-34,Female,less than 1 month,Patient,Other,2.0,1,4,1,I was told to take this medicine instead of Benadryl because I also take other medications. This medication caused EXTREME itchiness and welts as well as a burning sensation all over my body. I took it for 2 days and couldn't handle it anymore. I did not take it last night and today I am fine. I will never take this medicine again!
303,Loratadine Oral,4/30/2016,65-74,Male,1 to 6 months,Patient,Other,4.7,4,5,5,Works very well to relieve overnight congestion in my sinuss.
304,Loratadine Oral,10/16/2015,13-18,Female,less than 1 month,Patient,Sneezing,3.3,3,5,2,Worked the first few times but quickly lost its durability and strength.
305,Loratadine Oral,8/24/2015,65-74,Female,1 to 6 months,Patient,Inflammation of the Nose due to an Allergy,1.7,1,3,1,"After several months of using the 24 hour dose every morning, I noticed serious pain around my eyes by mid-day. After forgetting the dose one day, and restarting it the next day with subsequent pain, I decided to stop completely.  Now the pain seems to be gone. I believe the drug might be drying out my sinuses too much and thus giving me pain."
306,Loratadine Oral,8/9/2015,65-74,Female,1 to 6 months,Patient,Inflammation of the Nose due to an Allergy,2.7,2,5,1,"I should have checked possible interactions before taking this.  Got a ""severe"" interaction with one RX med I take and has not been at all helpful in doing anything to help with the allergy-related nasal problems.  I did not experience any side effects with this but I should have checked for interaction problems!"
307,Loratadine Oral,8/9/2015,25-34,Female,less than 1 month,Patient,Itching,1.7,2,2,1,"I took loratadine in the form of ""Claritin 24 Hour Allergy""- after taking it for 2 weeks, my hair started to fall out. The FDA didn't require the makers of Claritin to label this side effect on the packaging.  I have lost 50% of my hair! Do your homework please.  "
308,Loratadine Oral,8/4/2015,65-74,Female,6 months to less than 1 year,,Itching,5.0,5,5,5,"It helps me with the itching, and nerves."
309,Loratadine Oral,5/13/2015,25-34,Female,1 to 6 months,Patient,Sneezing,3.0,2,5,2,"The bottle instructs to only take 1, 10 mg pill within a 24 hour period. Without taking 2, I spend all day rubbing my nose trying not to sneeze; I look like I've been crying all day from red, itchy, watery eyes and my ears, nose and throat are always sore. I feel like the only way this medication is effective is if I take 20 mg instead but is that even safe?"
310,Loratadine Oral,9/25/2023,,,less than 1 month,Patient,Itching,2.7,2,4,2,"My allergies have been particularly bad this year - itchy throat, itchy eyes, itchy nose, allergic conjunctivitis, hives. I tried 10 mg loratadine in the morning expecting it to work all day, but it doesn't. It works in about an hour and last until about 3:00, so I spend the afternoon and evening itchy again since I can't take another pill.  I'm really frustrated that this doesn't work better."
311,Loratadine Oral,9/16/2023,55-64,Female,less than 1 month,Patient,Allergic Conjunctivitis,5.0,5,5,5,"This allergy season has been unusually irritating for my eyes.  Normally Sudafed or Benadryl-type OTC remedies are fine to manage stuffy head, sneezing, etc., for me.  But my eyes were so irritated I couldn't believe it was allergies.  Loratadine was immediately effective.  The first day I could tell the difference.  "
312,Loratadine Oral,12/23/2022,45-54,Female,less than 1 month,Patient,Itching,2.3,3,3,1,"I have sought out others who had a strange experience while taking this medication.  In my case, I became very irritable and emotional.  I am not an angry or labile person but I would snap at people for no reason at all and was easily angered.  That only happened in the hours after I took the drug.  When it wore off, which seemed to take many hours, I was back to normal.  It turns out I am not the only one who has had this type of reaction.  When I told my allergist about it, she said I should stop taking it.  I took her advice and have never had this type of reaction with any other antihistamine.  Read More Read Less  "
313,Loratadine Oral,8/30/2022,35-44,Female,less than 1 month,Patient,Stuffy Nose,3.3,3,4,3,"Immediately I took it, I became restless and have the strong urge to throw up. It's difficult to control myself
"
314,Loratadine Oral,10/5/2021,45-54,Male,1 to 6 months,Patient,Stuffy Nose,5.0,5,5,5,
315,Loratadine Oral,12/5/2020,65-74,,1 to less than 2 years,Patient,Stuffy Nose,3.7,5,5,1,"I had constant runny nose during day at work and it was very annoying. I have BPH (enlarged prostate) for several years and knew I could not take an antihistamine with the warning on it: ""Do not take if you have an enlarged prostate"" (because within few days it can stop a man's urine flow!) I saw Claritin, a leading worldwide OTC drug and figured it must be special because it did not have this warning. I took it for over a year in 2016 and it worked great allowing me to do my job working 8-10 hours a day in medical  eqipment  business. Then in 02/2017 I immediately stopped taking it because urine flow stopped the first night of a week cruise. I had to have an internal catheter inserted connected to an external leg bag by cruise medical staff. After I got home it took my urologist 9 months to get my prostate back to normal and catheter removed. (it was removed several times during this time period but had to be reinserted within few hours since still not normal). I have been fine ever since after that 9th month when removed. Note: I was on prostate med (Tamsulosin) for years before I took Claritin and never had problem. When I started Claritin I continued to take it (tamsulosin) with no problem so the only thing we can assume is that the Claritin over the course of a year caused this since nothing else was introduced into my body. Anyway, after several months of going back Read More Read Less  "
