,drug_name,date,age,gender,time_on_drug,reviewer_type,condition,rating_overall,rating_effectiveness,rating_ease_of_use,rating_satisfaction,text
561,Semglee U-100 Insulin Subcutaneous,4/12/2022,35-44,Male,1 to 6 months,Patient,Diabetes,1.3,1,2,1,"This medication SHOULD NOT be prescribed to patients who are doing just fine on Lantus!  I experienced weight gain and fluid retention as an otherwise very healthy T1D of 30+ years.  I have never had weight issues UNTIL I started this medication for only 3 months. I quickly stopped the Semglee once I realized it was causing my weight gain reaction and bloating. We all know how crucial weight control is to diabetes care.  How could this product be approved for daily glucose control when it causes, as a side effect, a symptom which directly impacts diabetics??  DO NOT accept this prescription from your physician or healthcare team if you care about your health as a diabetic.  Read More Read Less  "
562,Semglee U-100 Insulin Subcutaneous,3/25/2022,55-64,Female,,Patient,Type 2 Diabetes Mellitus,1.7,1,3,1,This product is not effective at all and since my insurance will not cover Lantus I'm stuck using triple the amount of this crap.
563,Semglee U-100 Insulin Subcutaneous,12/11/2021,55-64,Male,6 months to less than 1 year,Patient,Type 1 Diabetes Mellitus,2.3,2,3,2,I think this is nothing more than sterile water. Since switching from Lantus my insulin levels are all over the place! With Lantus I KNEW it was working..Makes me wonder.. 
564,Semglee Pen U-100 Insulin Subcutaneous,4/25/2023,55-64,Male,less than 1 month,Patient,Type 2 Diabetes Mellitus,1.0,1,1,1,This medicine put me in the Hospital.  Flushing of the face w ith puffy feeling. Racing hear heart. Felt like I was gona pass out. High BP. Nausea.  Shaking hands . Feeling bad all over. Headache . Blurry eyesight. 
565,Basaglar Tempo Pen (U-100) Insulin Subcutaneous,9/13/2023,55-64,Male,1 to 6 months,Patient,Type 2 Diabetes Mellitus,3.7,4,4,3,"I have noticed as i have increased the dosage, i tend to get diarrhea, It has helped to control blood sugar some, but to be fair, my diet is really poor. If i eat healthy, I need to take only 10-20 units and maybe not even that. However, as soon as i eat carbs, my blood sugar still shoots up. I will see doc in a week and he may give me meal time insulin. Bottom line, if you can control your diet, this works great by itself, but you cant eat anything you want."
566,Novolin 70/30 PenFill Subcutaneous,4/9/2011,65-74,Female,6 months to less than 1 year,Patient,Type 2 Diabetes Mellitus,2.7,2,5,1,"I've put on 30 pounds in a year, have to get off this drug"
567,Novolin 70/30 PenFill Subcutaneous,7/8/2008,55-64,Female,6 months to less than 1 year,Patient,Type 2 Diabetes Mellitus,5.0,5,5,5,it has been a great way for me to control my levels with the med and exercise my range in the morning is under 100 and after breakfast and lunch in the late evening before my next dose it could be below 100 or at 110 which I believe is just great.
568,Novolin R PenFill Injection,6/8/2019,65-74,Male,10 years or more,Patient,High Blood Sugar,4.7,4,5,5,
569,Semglee (insulin Glargine-yfgn) Pen Subcutaneous,9/12/2022,35-44,Male,6 months to less than 1 year,Patient,Type 1 Diabetes Mellitus,1.7,1,3,1,Does not work for me! Only insulin my insurance will pay for!.. ??  wake up with sugar at 300+ A1c went from 9 and falling to 11.9 and rising!!  
570,Semglee (insulin Glargine-yfgn) Pen Subcutaneous,6/27/2022,25-34,Male,1 to 6 months,Patient,Type 2 Diabetes Mellitus,2.3,1,5,1,Does not work for me. I am not seeing my blood sugar go down anywhere near what it should. I tried using 50% more than I would use of Lantus and my blood sugar was very high this morning. So now I can only try to control with my fast acting insulin.
571,Humalog Mix 75-25 (U-100) Insulin Subcutaneous,12/7/2018,65-74,,6 months to less than 1 year,Patient,Diabetes,2.0,2,2,2,This drug is putting around 3-5 lbs a week weight on me. It's discouraging. When I started on it I was 241 lbs and now I am 281 lbs. I am absolutely not eating more. I watch what I eat closely. Plus for some reason my nighttime dose-55-frequently causes my sugar to crash. Once it went down to 43.
572,Humalog Mix 75-25 (U-100) Insulin Subcutaneous,7/12/2014,55-64,Male,10 years or more,Patient,Diabetes,4.3,4,5,4,
573,Humalog Mix 75-25 (U-100) Insulin Subcutaneous,7/12/2013,45-54,Female,1 to 6 months,Patient,Diabetes,4.0,4,4,4,"I have been using Humalog 75/25 for approx 6 weeks, before breakfast and dinner. My  BS has decreased from 250-300 throughout the day to approx 150 between meals.  However, I have gained a few pounds."
574,Humalog Mix 75-25 (U-100) Insulin Subcutaneous,4/2/2013,55-64,Female,1 to 6 months,Patient,Type 2 Diabetes Mellitus,3.0,2,5,2,"It's not bringing my blood sugars down, no matter what I eat or don't eat.  I'm slowly increasing dosages (per my doctor's instructions), but I'm still having high fasting blood sugar and it doesn't come down very much after injections. "
575,Humalog Mix 75-25 (U-100) Insulin Subcutaneous,2/23/2013,65-74,Male,5 to less than 10 years,Patient,High Blood Sugar,2.0,2,3,1,
576,Humalog Mix 75-25 (U-100) Insulin Subcutaneous,6/20/2012,45-54,Male,less than 1 month,Patient,Type 2 Diabetes Mellitus,5.0,5,5,5,"Fasting blood sugar at 354 dropped to 104 on the first day itself. Had glycemic low of 68 in early morning -2:30 am for 2-3 days. Once I decreased the night time dosage now the levels are normal. random is 124 - 134 unless i succumb to temptation and eat mangoes and bananas in the night. else, with execise, things are looking brighter. i feel energetic throughout the day. :-))"
577,Humalog Mix 75-25 (U-100) Insulin Subcutaneous,8/8/2011,55-64,Male,10 years or more,Patient,Diabetes,5.0,5,5,5,It is very easy to use and I have not had any problems during the last 5 years.
578,Humalog Mix 75-25 (U-100) Insulin Subcutaneous,8/25/2010,45-54,Female,6 months to less than 1 year,Patient,Type 2 Diabetes Mellitus,5.0,5,5,5,"I was on Byetta which made me feel miserable BUT did help me lose weight.  I now take Humalog 75/25 and it is controlling my BS BUT I am gaining weight! I exercise daily (Wii - ""Let's Dance"")! I am ""porking"" up quite a bit in my stomach and thighs! The weight gain is the only drawback I am unhappy with."
579,Humalog Mix 75-25 (U-100) Insulin Subcutaneous,8/4/2010,55-64,Male,1 to less than 2 years,Patient,Type 2 Diabetes Mellitus,3.3,5,2,3,"I take this drug with metformin xr, 1000 mg twice per day.  Previously I took it with plain metformin and I started gaining weight, I was always hungry. Since the change I have started losing weight.  If its not working for you, talk to your doctor.  I  went to and endocrinologist finally got my meds in order.  I have also started an exercise program and am learning cognitive restructuring"
580,Humalog Mix 75-25 (U-100) Insulin Subcutaneous,7/5/2009,45-54,Female,1 to 6 months,Patient,Type 2 Diabetes Mellitus,1.3,2,1,1,"injecting 2x a day 16 units  is very painful experience for me . and still my sugar is going up . Maybe i""m not really following my doctor's advice. but i'm trying . pls. help what's the best medication to maintain normal sugar level."
581,Humalog Mix 75-25 (U-100) Insulin Subcutaneous,3/5/2008,55-64,Female,1 to 6 months,Patient,Type 2 Diabetes Mellitus,1.7,1,3,1,I am usually woisy after administering it. Does not seem to work on taking down my BS.
582,Humalog Mix 75-25 (U-100) Insulin Subcutaneous,11/15/2007,35-44,Female,less than 1 month,Patient,Type 2 Diabetes Mellitus,3.0,3,3,3,it help me 2 get back on track
583,Humalog Mix 75-25 (U-100) Insulin Subcutaneous,10/30/2007,65-74,Female,1 to 6 months,Patient,High Blood Sugar,2.3,1,5,1,I am suffering from type 2 diabetes for the last say 15 years and has been on oral medication and my blood sugar was in the range of 158 240. about a month back I was detected suffering from congestive heart failure and my Lvef was 22%. While on medication for chf my oral medication for D was discontinued and for diabetes I was given onlyone tablet of glimepiride 2mg. In the result my BS rose to about 240-300 range. I went to the endocronologist. He put me on homolog 50 mix 20 units and 15 units morning and evening and discontinued the oral dose. It did not act and my BS rose to 260-400 range and did not come down even after 10 days. I changed the endocronologist and now I have been put on Homolog 25 mix 10 units morning and evening and also one tablet of glimepiride 2 mg. Now after 3 days I feel no change in my Blood Sugar level. My experience is that Homolog has not acted on me. I shall be glad to know any experiences with Homolog.Read More Read Less  
584,Insulin Glargine Subcutaneous,1/1/2015,35-44,Male,2 to less than 5 years,Patient,Type 2 Diabetes Mellitus,2.7,3,3,2,The manufacture has a quality control issue with this drug and it is very sensitive to temperature.  Always keep a backup with this drug as it may stop working at anytime due to bad product.
585,Insulin Glargine Subcutaneous,6/30/2012,65-74,Male,1 to 6 months,Patient,Diabetes,3.7,4,3,4,
586,Insulin Glargine Subcutaneous,12/13/2011,,Male,10 years or more,Patient,Type 2 Diabetes Mellitus,3.7,3,4,4,"After I had been a diabetic for about 15 years I was having difficulty in keeping my sugar levels down and i was placed ona regime of fast acting porcine insulin and Lantus was proscribed as a ""back up""  As I have some Kidney dysfunctrion I had been prescribed Furosemide.about 11 years ago.  It now appears these drugs are nottotally compatible and I am suffering from the interactions and I am now seeking alternative medications to help controlmy problems.  Can you suggest alternatives?  The Diabetic consultant has today suggested Hypurine Slow acting or Insultard, but the Renal consultant insists there is no alternative to Furosemide!Read More Read Less  "
587,Insulin Glargine Subcutaneous,7/2/2009,55-64,Female,less than 1 month,Patient,Type 2 Diabetes Mellitus,3.7,4,3,4,"At first, I was hesitant to inject daily but after seeing my bood glucose numbers drop over the course of only 2 weeks, I was convinced."
588,Insulin Glargine Subcutaneous,10/28/2007,45-54,Female,less than 1 month,Patient,Type 1 Diabetes Mellitus,3.0,3,5,1,"My blood pressure went up to 151/68 and my pulse was 81. I normally have low BP ranging 92/60 and 84/54. I had bad cramps on left side of stomach area w/Lantus and stiffness in my calves. Irregular heartbeat; very fast. It brought my blood sugar down to the mid to upper 100s. I had two low readings, one 46 and one 60. My diabetes has been out of control for 29 years and still is. I've tried every insulin available. I watch my diet carefully too and I get exercise."
589,Lantus U-100 Insulin Subcutaneous,8/10/2022,65-74,Female,,Patient,Type 2 Diabetes Mellitus,3.3,4,4,2,"I seem to be having an allerigic reaction to Lantus.  Is the glycerol animal product free?  Is everything in it animal product free
"
590,Lantus U-100 Insulin Subcutaneous,5/2/2021,65-74,Male,10 years or more,Patient,Type 1 Diabetes Mellitus,4.3,4,4,5,"Diagnosed Type I Diabetes in 1983 when I was 31.  No explanation why I would develop ""juvenile"" diabetes at age 31.  I mixed my own insulin, using Humolog R and NPH for 35 years, with satisfactory and very predictable results.  Started using Lantis more than 2 years ago with 60 units each morning.  Mixed results until I realized that Lantis worked GREAT for me for 12 hours and then didn't seem to work at all for the next 12 hours.  When I realized that Lantis IS NOT a 24 hour insulin, I began to experience awesome results.  With 60 units twice a day, I am consistently 80-130.  If I go nuts and eat a dessert, resulting in a high reading, I use Humolog as a short-acting solution.Read More Read Less  "
591,Lantus U-100 Insulin Subcutaneous,3/6/2019,65-74,,1 to 6 months,Patient,Diabetes,5.0,5,5,5,"Was on tresaba it worked super for me , but the cost was hard on me. So I tried the lantus. Itâ??s cheaper and works very well!!! Also better than Basaglar , it just did not controll at all! I am a true person who has tried every thing and several types of insulin. "
592,Lantus U-100 Insulin Subcutaneous,6/2/2018,65-74,,less than 1 month,Patient,Type 2 Diabetes Mellitus,4.0,4,4,4,"I have been on Lantus Solo for 28 days, my glucose has dropped for 300-400 range to a seven day average of 138 and hope it keeps dropping. I am disciplined as to food and exercise. I take 12 units. "
593,Lantus U-100 Insulin Subcutaneous,8/11/2017,45-54,,5 to less than 10 years,Patient,Type 2 Diabetes Mellitus,4.3,4,4,5,I have used this insulin for 7 years now. I use Tradjenta along with it and my blood sugars run 150 when fasting. it helps keep my numbers lower. I am satisfied with it. And I have no side effects. 
594,Lantus U-100 Insulin Subcutaneous,2/10/2016,3-6,,2 to less than 5 years,Patient,Type 2 Diabetes Mellitus,4.0,4,4,4,"Actually, I have a question about this drug.  Several months ago I started to share the insulin with my cat who is also diabetic.  I know, I know; this sounds totally nuts.  Be that as it may, I recently noticed that both my cat and I are losing our hair.  As the cat and I have no other factors in common besides the insulin, I wonder if that's the problem.  I am not putting this product down as its worked very well for me in the past but could there be an issue due to poor storage, a bad batch, an out-dated vial, or who knows what?Read More Read Less  "
595,Lantus U-100 Insulin Subcutaneous,1/26/2016,45-54,,less than 1 month,Patient,Diabetes,1.0,1,1,1,"I had one of the worse reactions to this drug. As soon as I injected 12 units I immediately threw up. I had the worst stomach pains. After three day, I stopped taking it and I called my Doc, who sent me to the ER. After many hours, the ER doc said I was fine. (This was about 24 after my last injection.)  My pains did go away. I will not take this medication again. I gave my pens back to the doctor. Has anyone else had this reaction. My doctor thinks I'm crazy. "
596,Lantus U-100 Insulin Subcutaneous,9/16/2015,45-54,Male,1 to less than 2 years,Patient,Type 2 Diabetes Mellitus,4.3,4,5,4,"I have been on this for over a year. I requested a long life insulin as the pills (Glyburide Metformin) had stop working.  I was informed of this 5 years ago that this might would happen. No problem, lantus is easy to use and controls my blood sugar when I stay the course of doing the right thing.  I am up to 60 units in the morning.  I take it in the morning so it will not interfere with my evening cocktails.  This was a suggest made by friends of mind on this medication.  I did inform my doctor and he was ok with it.  I eat right and exercise so as of now no known side effects. So far, I have nothing bad to say about it. Like everything in life you have to adjust to your situation.  I do have Metformin as backup.  That is mostly when I travel and over indulge I will take it in the mornings. I drink plenty of ice water during the day which also helps with keeping blood sugar under control.  From reading the reviews, I notice most of the men had issues with this. FYI, I am a Black male with history of diabetes.  I also know that I may have to switch meds again in about 10 years. I was on glyburide metformin for 10 years.          Read More Read Less  "
597,Lantus U-100 Insulin Subcutaneous,7/16/2015,55-64,Male,1 to 6 months,Patient,Diabetes,2.3,4,2,1,Twice now the pen has jammed with 30 units remaining. The product is expensive enough without having to throw it away because the pen is impossible to use.
598,Lantus U-100 Insulin Subcutaneous,7/7/2015,45-54,Female,1 to 6 months,Patient,Type 2 Diabetes Mellitus,4.0,5,5,2,"I was on Levemir since first being diagnosed in 2010 and was happy with it, then this year my insurance said they would not cover it any longer so switched to the Lantus.  Every since I started my weight has steadily increased and weigh more now than I ever have even though I have cut back on eating badly and added more exercise.  NOT happy with the results at all may look into getting back on the Levemir at least I wasn't gaining weight as much with it.   "
599,Lantus U-100 Insulin Subcutaneous,10/29/2014,19-24,Female,1 to 6 months,Caregiver,Other,2.7,3,2,3,I tripped lantus insuline injection on my finger which is used to my mom. I want to know that Whether  side effect is there for me or not and also Is any blood related diseases may come or not?
600,Lantus U-100 Insulin Subcutaneous,7/22/2014,,Female,1 to 6 months,Patient,Diabetes,4.7,5,4,5,"Due to crhons i had to take prednisone my blood sugar was up to 468 . Lantus helped bring my blood sugar down to 209 and with my humalog, now  that i am off pednisone, my blood sugars run 108 to 150 . Of course what you eat and how much   you eat effects  my blood sugar and determines how much humalog i take ,I also take 1000 metformin as i am very insulin resistant"
601,Lantus U-100 Insulin Subcutaneous,6/19/2014,65-74,Male,1 to 6 months,Patient,Diabetes,2.3,3,2,2,"I've T2DM, using metformin 500 tid for the last 7 years. I start with lantus 3 month ago. Ican't have adequate control of my insline or the HgA1c. start w.10U AND I,M up to 18U .I injected bedtime and my meter is high every morning(180 to 220) and low at PM(130 to 160).( no somogy effect). I need to go up,or not ?   "
602,Lantus U-100 Insulin Subcutaneous,3/3/2014,55-64,Female,1 to 6 months,Patient,Diabetes,3.3,2,5,3,It is still not getting my blood sugar levels down.  Use with Metformin HCL 1000 mg 2 pills daily.
603,Lantus U-100 Insulin Subcutaneous,11/2/2013,55-64,,less than 1 month,Patient,Diabetes,4.3,4,4,5,"this treatment has helped me tremendously, and allows me to control blood glucose to stay between 97 - 140 "
604,Lantus U-100 Insulin Subcutaneous,3/17/2013,65-74,Male,2 to less than 5 years,Patient,Diabetes,5.0,5,5,5,Have been very happy with this drug and the easy use of it.
605,Lantus U-100 Insulin Subcutaneous,12/26/2012,55-64,Male,1 to 6 months,Caregiver,High Blood Sugar,2.3,2,3,2,blood sugar high
606,Lantus U-100 Insulin Subcutaneous,11/4/2012,55-64,Male,6 months to less than 1 year,Patient,Type 2 Diabetes Mellitus,2.0,1,4,1,I got up to 70 units twice a day with little results and stayed in a1c range of 12.3 got pissed threw stuff in trash blood levels droped almost 50 points at end of 3od day   druggest gave me Humulin R it is a otc drug taught me how to use it have learned amount needed as to what I eat blood suger range is avg 118 must use a strip before eating anything so proper amount of insulin is used I was hard to learn fingers sore from using 5 to 15 samples a day to monitor blood sugar levels but worth the cost difference we figured about 650 amonth with lantus VS 80 with approx 3 viles of humulinR that is a savings of 7000 a year plus I feel better.Read More Read Less  
607,Lantus U-100 Insulin Subcutaneous,8/29/2012,55-64,Male,1 to 6 months,Patient,High Blood Sugar,1.7,1,3,1,"my blood sugar 3 months average was between 8 and 9, having novelin 30/70, 30 units evening and 26 in the morning. now using lantus 60 units daily for 3 months the average is 14. the diet itill the same. side effect is color of urine yelow darck."
608,Lantus U-100 Insulin Subcutaneous,5/25/2012,55-64,Male,2 to less than 5 years,,Diabetes,4.0,4,4,4,
609,Lantus U-100 Insulin Subcutaneous,8/10/2022,65-74,Female,,Patient,Type 2 Diabetes Mellitus,3.3,4,4,2,"I seem to be having an allerigic reaction to Lantus.  Is the glycerol animal product free?  Is everything in it animal product free
"
610,Lantus U-100 Insulin Subcutaneous,5/2/2021,65-74,Male,10 years or more,Patient,Type 1 Diabetes Mellitus,4.3,4,4,5,"Diagnosed Type I Diabetes in 1983 when I was 31.  No explanation why I would develop ""juvenile"" diabetes at age 31.  I mixed my own insulin, using Humolog R and NPH for 35 years, with satisfactory and very predictable results.  Started using Lantis more than 2 years ago with 60 units each morning.  Mixed results until I realized that Lantis worked GREAT for me for 12 hours and then didn't seem to work at all for the next 12 hours.  When I realized that Lantis IS NOT a 24 hour insulin, I began to experience awesome results.  With 60 units twice a day, I am consistently 80-130.  If I go nuts and eat a dessert, resulting in a high reading, I use Humolog as a short-acting solution.Read More Read Less  "
611,Lantus U-100 Insulin Subcutaneous,3/6/2019,65-74,,1 to 6 months,Patient,Diabetes,5.0,5,5,5,"Was on tresaba it worked super for me , but the cost was hard on me. So I tried the lantus. Itâ??s cheaper and works very well!!! Also better than Basaglar , it just did not controll at all! I am a true person who has tried every thing and several types of insulin. "
612,Lantus U-100 Insulin Subcutaneous,6/2/2018,65-74,,less than 1 month,Patient,Type 2 Diabetes Mellitus,4.0,4,4,4,"I have been on Lantus Solo for 28 days, my glucose has dropped for 300-400 range to a seven day average of 138 and hope it keeps dropping. I am disciplined as to food and exercise. I take 12 units. "
613,Lantus U-100 Insulin Subcutaneous,8/11/2017,45-54,,5 to less than 10 years,Patient,Type 2 Diabetes Mellitus,4.3,4,4,5,I have used this insulin for 7 years now. I use Tradjenta along with it and my blood sugars run 150 when fasting. it helps keep my numbers lower. I am satisfied with it. And I have no side effects. 
614,Lantus U-100 Insulin Subcutaneous,2/10/2016,3-6,,2 to less than 5 years,Patient,Type 2 Diabetes Mellitus,4.0,4,4,4,"Actually, I have a question about this drug.  Several months ago I started to share the insulin with my cat who is also diabetic.  I know, I know; this sounds totally nuts.  Be that as it may, I recently noticed that both my cat and I are losing our hair.  As the cat and I have no other factors in common besides the insulin, I wonder if that's the problem.  I am not putting this product down as its worked very well for me in the past but could there be an issue due to poor storage, a bad batch, an out-dated vial, or who knows what?Read More Read Less  "
615,Lantus U-100 Insulin Subcutaneous,1/26/2016,45-54,,less than 1 month,Patient,Diabetes,1.0,1,1,1,"I had one of the worse reactions to this drug. As soon as I injected 12 units I immediately threw up. I had the worst stomach pains. After three day, I stopped taking it and I called my Doc, who sent me to the ER. After many hours, the ER doc said I was fine. (This was about 24 after my last injection.)  My pains did go away. I will not take this medication again. I gave my pens back to the doctor. Has anyone else had this reaction. My doctor thinks I'm crazy. "
616,Lantus U-100 Insulin Subcutaneous,9/16/2015,45-54,Male,1 to less than 2 years,Patient,Type 2 Diabetes Mellitus,4.3,4,5,4,"I have been on this for over a year. I requested a long life insulin as the pills (Glyburide Metformin) had stop working.  I was informed of this 5 years ago that this might would happen. No problem, lantus is easy to use and controls my blood sugar when I stay the course of doing the right thing.  I am up to 60 units in the morning.  I take it in the morning so it will not interfere with my evening cocktails.  This was a suggest made by friends of mind on this medication.  I did inform my doctor and he was ok with it.  I eat right and exercise so as of now no known side effects. So far, I have nothing bad to say about it. Like everything in life you have to adjust to your situation.  I do have Metformin as backup.  That is mostly when I travel and over indulge I will take it in the mornings. I drink plenty of ice water during the day which also helps with keeping blood sugar under control.  From reading the reviews, I notice most of the men had issues with this. FYI, I am a Black male with history of diabetes.  I also know that I may have to switch meds again in about 10 years. I was on glyburide metformin for 10 years.          Read More Read Less  "
617,Lantus U-100 Insulin Subcutaneous,7/16/2015,55-64,Male,1 to 6 months,Patient,Diabetes,2.3,4,2,1,Twice now the pen has jammed with 30 units remaining. The product is expensive enough without having to throw it away because the pen is impossible to use.
618,Lantus U-100 Insulin Subcutaneous,7/7/2015,45-54,Female,1 to 6 months,Patient,Type 2 Diabetes Mellitus,4.0,5,5,2,"I was on Levemir since first being diagnosed in 2010 and was happy with it, then this year my insurance said they would not cover it any longer so switched to the Lantus.  Every since I started my weight has steadily increased and weigh more now than I ever have even though I have cut back on eating badly and added more exercise.  NOT happy with the results at all may look into getting back on the Levemir at least I wasn't gaining weight as much with it.   "
619,Lantus U-100 Insulin Subcutaneous,10/29/2014,19-24,Female,1 to 6 months,Caregiver,Other,2.7,3,2,3,I tripped lantus insuline injection on my finger which is used to my mom. I want to know that Whether  side effect is there for me or not and also Is any blood related diseases may come or not?
620,Lantus U-100 Insulin Subcutaneous,7/22/2014,,Female,1 to 6 months,Patient,Diabetes,4.7,5,4,5,"Due to crhons i had to take prednisone my blood sugar was up to 468 . Lantus helped bring my blood sugar down to 209 and with my humalog, now  that i am off pednisone, my blood sugars run 108 to 150 . Of course what you eat and how much   you eat effects  my blood sugar and determines how much humalog i take ,I also take 1000 metformin as i am very insulin resistant"
621,Lantus U-100 Insulin Subcutaneous,6/19/2014,65-74,Male,1 to 6 months,Patient,Diabetes,2.3,3,2,2,"I've T2DM, using metformin 500 tid for the last 7 years. I start with lantus 3 month ago. Ican't have adequate control of my insline or the HgA1c. start w.10U AND I,M up to 18U .I injected bedtime and my meter is high every morning(180 to 220) and low at PM(130 to 160).( no somogy effect). I need to go up,or not ?   "
622,Lantus U-100 Insulin Subcutaneous,3/3/2014,55-64,Female,1 to 6 months,Patient,Diabetes,3.3,2,5,3,It is still not getting my blood sugar levels down.  Use with Metformin HCL 1000 mg 2 pills daily.
623,Lantus U-100 Insulin Subcutaneous,11/2/2013,55-64,,less than 1 month,Patient,Diabetes,4.3,4,4,5,"this treatment has helped me tremendously, and allows me to control blood glucose to stay between 97 - 140 "
624,Lantus U-100 Insulin Subcutaneous,3/17/2013,65-74,Male,2 to less than 5 years,Patient,Diabetes,5.0,5,5,5,Have been very happy with this drug and the easy use of it.
625,Lantus U-100 Insulin Subcutaneous,12/26/2012,55-64,Male,1 to 6 months,Caregiver,High Blood Sugar,2.3,2,3,2,blood sugar high
626,Lantus U-100 Insulin Subcutaneous,11/4/2012,55-64,Male,6 months to less than 1 year,Patient,Type 2 Diabetes Mellitus,2.0,1,4,1,I got up to 70 units twice a day with little results and stayed in a1c range of 12.3 got pissed threw stuff in trash blood levels droped almost 50 points at end of 3od day   druggest gave me Humulin R it is a otc drug taught me how to use it have learned amount needed as to what I eat blood suger range is avg 118 must use a strip before eating anything so proper amount of insulin is used I was hard to learn fingers sore from using 5 to 15 samples a day to monitor blood sugar levels but worth the cost difference we figured about 650 amonth with lantus VS 80 with approx 3 viles of humulinR that is a savings of 7000 a year plus I feel better.Read More Read Less  
627,Lantus U-100 Insulin Subcutaneous,8/29/2012,55-64,Male,1 to 6 months,Patient,High Blood Sugar,1.7,1,3,1,"my blood sugar 3 months average was between 8 and 9, having novelin 30/70, 30 units evening and 26 in the morning. now using lantus 60 units daily for 3 months the average is 14. the diet itill the same. side effect is color of urine yelow darck."
628,Lantus U-100 Insulin Subcutaneous,5/25/2012,55-64,Male,2 to less than 5 years,,Diabetes,4.0,4,4,4,
629,Lantus U-100 Insulin Subcutaneous,8/10/2022,65-74,Female,,Patient,Type 2 Diabetes Mellitus,3.3,4,4,2,"I seem to be having an allerigic reaction to Lantus.  Is the glycerol animal product free?  Is everything in it animal product free
"
630,Lantus U-100 Insulin Subcutaneous,5/2/2021,65-74,Male,10 years or more,Patient,Type 1 Diabetes Mellitus,4.3,4,4,5,"Diagnosed Type I Diabetes in 1983 when I was 31.  No explanation why I would develop ""juvenile"" diabetes at age 31.  I mixed my own insulin, using Humolog R and NPH for 35 years, with satisfactory and very predictable results.  Started using Lantis more than 2 years ago with 60 units each morning.  Mixed results until I realized that Lantis worked GREAT for me for 12 hours and then didn't seem to work at all for the next 12 hours.  When I realized that Lantis IS NOT a 24 hour insulin, I began to experience awesome results.  With 60 units twice a day, I am consistently 80-130.  If I go nuts and eat a dessert, resulting in a high reading, I use Humolog as a short-acting solution.Read More Read Less  "
631,Lantus U-100 Insulin Subcutaneous,3/6/2019,65-74,,1 to 6 months,Patient,Diabetes,5.0,5,5,5,"Was on tresaba it worked super for me , but the cost was hard on me. So I tried the lantus. Itâ??s cheaper and works very well!!! Also better than Basaglar , it just did not controll at all! I am a true person who has tried every thing and several types of insulin. "
632,Lantus U-100 Insulin Subcutaneous,6/2/2018,65-74,,less than 1 month,Patient,Type 2 Diabetes Mellitus,4.0,4,4,4,"I have been on Lantus Solo for 28 days, my glucose has dropped for 300-400 range to a seven day average of 138 and hope it keeps dropping. I am disciplined as to food and exercise. I take 12 units. "
633,Lantus U-100 Insulin Subcutaneous,8/11/2017,45-54,,5 to less than 10 years,Patient,Type 2 Diabetes Mellitus,4.3,4,4,5,I have used this insulin for 7 years now. I use Tradjenta along with it and my blood sugars run 150 when fasting. it helps keep my numbers lower. I am satisfied with it. And I have no side effects. 
634,Lantus U-100 Insulin Subcutaneous,2/10/2016,3-6,,2 to less than 5 years,Patient,Type 2 Diabetes Mellitus,4.0,4,4,4,"Actually, I have a question about this drug.  Several months ago I started to share the insulin with my cat who is also diabetic.  I know, I know; this sounds totally nuts.  Be that as it may, I recently noticed that both my cat and I are losing our hair.  As the cat and I have no other factors in common besides the insulin, I wonder if that's the problem.  I am not putting this product down as its worked very well for me in the past but could there be an issue due to poor storage, a bad batch, an out-dated vial, or who knows what?Read More Read Less  "
635,Lantus U-100 Insulin Subcutaneous,1/26/2016,45-54,,less than 1 month,Patient,Diabetes,1.0,1,1,1,"I had one of the worse reactions to this drug. As soon as I injected 12 units I immediately threw up. I had the worst stomach pains. After three day, I stopped taking it and I called my Doc, who sent me to the ER. After many hours, the ER doc said I was fine. (This was about 24 after my last injection.)  My pains did go away. I will not take this medication again. I gave my pens back to the doctor. Has anyone else had this reaction. My doctor thinks I'm crazy. "
636,Lantus U-100 Insulin Subcutaneous,9/16/2015,45-54,Male,1 to less than 2 years,Patient,Type 2 Diabetes Mellitus,4.3,4,5,4,"I have been on this for over a year. I requested a long life insulin as the pills (Glyburide Metformin) had stop working.  I was informed of this 5 years ago that this might would happen. No problem, lantus is easy to use and controls my blood sugar when I stay the course of doing the right thing.  I am up to 60 units in the morning.  I take it in the morning so it will not interfere with my evening cocktails.  This was a suggest made by friends of mind on this medication.  I did inform my doctor and he was ok with it.  I eat right and exercise so as of now no known side effects. So far, I have nothing bad to say about it. Like everything in life you have to adjust to your situation.  I do have Metformin as backup.  That is mostly when I travel and over indulge I will take it in the mornings. I drink plenty of ice water during the day which also helps with keeping blood sugar under control.  From reading the reviews, I notice most of the men had issues with this. FYI, I am a Black male with history of diabetes.  I also know that I may have to switch meds again in about 10 years. I was on glyburide metformin for 10 years.          Read More Read Less  "
637,Lantus U-100 Insulin Subcutaneous,7/16/2015,55-64,Male,1 to 6 months,Patient,Diabetes,2.3,4,2,1,Twice now the pen has jammed with 30 units remaining. The product is expensive enough without having to throw it away because the pen is impossible to use.
638,Lantus U-100 Insulin Subcutaneous,7/7/2015,45-54,Female,1 to 6 months,Patient,Type 2 Diabetes Mellitus,4.0,5,5,2,"I was on Levemir since first being diagnosed in 2010 and was happy with it, then this year my insurance said they would not cover it any longer so switched to the Lantus.  Every since I started my weight has steadily increased and weigh more now than I ever have even though I have cut back on eating badly and added more exercise.  NOT happy with the results at all may look into getting back on the Levemir at least I wasn't gaining weight as much with it.   "
